ALB	213	Azoospermia	MESH:D053713	therapeutic		NA		27289041
ALB	213	Brain Diseases	MESH:D001927	marker/mechanism		NA		15923801
ALB	213	Brain Injuries	MESH:D001930	marker/mechanism		NA		17188501|7909931
ALB	213	Brain Ischemia	MESH:D002545	therapeutic		NA		16809570
ALB	213	Cardiovascular Diseases	MESH:D002318	marker/mechanism		NA		8431628
ALB	213	Chemical and Drug Induced Liver Injury	MESH:D056486	marker/mechanism		NA		18779383|22310181
ALB	213	Cholestasis, Extrahepatic	MESH:D001651	marker/mechanism		NA		30026087
ALB	213	Depressive Disorder	MESH:D003866	marker/mechanism		NA		9029664
ALB	213	Diabetic Angiopathies	MESH:D003925	marker/mechanism		NA		19733855
ALB	213	Diabetic Nephropathies	MESH:D003928	therapeutic		NA		16380483
ALB	213	Disease Models, Animal	MESH:D004195	marker/mechanism		NA		16642209|17963606
ALB	213	Drug-Related Side Effects and Adverse Reactions	MESH:D064420	marker/mechanism		NA		24361871|28885000
ALB	213	Echinococcosis	MESH:D004443	marker/mechanism		NA		24270252
ALB	213	Epilepsy	MESH:D004827	marker/mechanism		NA		15356194|17121744
ALB	213	Fibrosis	MESH:D005355	marker/mechanism		NA		24309158
ALB	213	Glomerulonephritis	MESH:D005921	marker/mechanism		NA		17161813|17464766|18462998|19524415|3160244|6343549|6769622|8501856
ALB	213	Glomerulonephritis, Membranoproliferative	MESH:D015432	marker/mechanism		NA		1556257
ALB	213	Glomerulonephritis, Membranous	MESH:D015433	marker/mechanism		NA		11938814|12776520|1342223|15385633|17622271|9794552
ALB	213	Heart Diseases	MESH:D006331	marker/mechanism		NA		24309158
ALB	213	Heart Failure	MESH:D006333	marker/mechanism		NA		11771600
ALB	213	Hemolytic-Uremic Syndrome	MESH:D006463	marker/mechanism		NA		6734075
ALB	213	Hepatic Insufficiency	MESH:D048550	marker/mechanism		NA		30026087
ALB	213	Hepatitis	MESH:D006505	marker/mechanism		NA		21851314
ALB	213	Hepatomegaly	MESH:D006529	marker/mechanism		NA		30026087
ALB	213	HIV Infections	MESH:D015658	marker/mechanism		NA		16903978
ALB	213	HIV Seropositivity	MESH:D006679	marker/mechanism		NA		17209195
ALB	213	Hypersensitivity	MESH:D006967	marker/mechanism		NA		8431628
ALB	213	Hypersensitivity, Delayed	MESH:D006968	marker/mechanism		NA		19376187
ALB	213	Hypertension	MESH:D006973	therapeutic		NA		2526952
ALB	213	Hyperthyroxinemia, Familial Dysalbuminemic	MESH:D050010	marker/mechanism		NA	615999	8048949|8064810|9329347
ALB	213	Hypoalbuminemia	MESH:D034141	marker/mechanism		NA	616000	10337936
ALB	213	Hypotension	MESH:D007022	marker/mechanism		NA		11229087|4463119
ALB	213	Keloid	MESH:D007627	marker/mechanism		NA		20128793
ALB	213	Kidney Diseases	MESH:D007674	marker/mechanism		NA		16316336|17303580|20438795|21338618|2386429|24863737|350256|7297036
ALB	213	Kidney Failure, Chronic	MESH:D007676	marker/mechanism		NA		11938814
ALB	213	Liver Cirrhosis	MESH:D008103	marker/mechanism		NA		17977396|21851314
ALB	213	Liver Cirrhosis, Biliary	MESH:D008105	marker/mechanism		NA		30026087
ALB	213	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		16642209|17963606|21163135
ALB	213	Liver Failure, Acute	MESH:D017114	marker/mechanism|therapeutic		NA		16750869|18609519
ALB	213	Lung Injury	MESH:D055370	marker/mechanism		NA		30953400
ALB	213	Meningitis, Aseptic	MESH:D008582	marker/mechanism		NA		5108595|5109917|5536438
ALB	213	Muscular Diseases	MESH:D009135	therapeutic		NA		4126124
ALB	213	Myocardial Reperfusion Injury	MESH:D015428	marker/mechanism		NA		9572063
ALB	213	Nephritis	MESH:D009393	marker/mechanism		NA		161594|16326737|2945356|3656695|4065304|9380243
ALB	213	Nephritis, Interstitial	MESH:D009395	marker/mechanism		NA		10916085|12217854|18176075|23994741
ALB	213	Nephrosis	MESH:D009401	marker/mechanism		NA		3301049
ALB	213	Nephrotic Syndrome	MESH:D009404	marker/mechanism		NA		1556257|17178036
ALB	213	Occupational Diseases	MESH:D009784	marker/mechanism		NA		23791970
ALB	213	Pain	MESH:D010146	therapeutic		NA		4126124
ALB	213	Pancreatic Diseases	MESH:D010182	marker/mechanism		NA		17169978
ALB	213	Pancreatitis	MESH:D010195	marker/mechanism		NA		17169977
ALB	213	Poisoning	MESH:D011041	marker/mechanism		NA		10511253
ALB	213	Proteinuria	MESH:D011507	marker/mechanism		NA		1011057|10916085|12217854|14514721|16326737|18176075|7288527|7297036|839733
ALB	213	Respiratory Distress Syndrome, Adult	MESH:D012128	therapeutic		NA		12394941
ALB	213	Respiratory Tract Diseases	MESH:D012140	marker/mechanism		NA		8431628
ALB	213	Rhinitis, Allergic, Perennial	MESH:D012221	marker/mechanism		NA		19389874
ALB	213	Serum Sickness	MESH:D012713	marker/mechanism		NA		350256|9380243
ALB	213	Stevens-Johnson Syndrome	MESH:D013262	therapeutic		NA		12239465
ALB	213	Stomach Neoplasms	MESH:D013274	marker/mechanism		NA		19424620
ALB	213	Stroke	MESH:D020521	marker/mechanism|therapeutic		NA		14514741|16174931|16809570|17270091
ALB	213	Thrombocytopenia	MESH:D013921	marker/mechanism		NA		6734075
ALB	213	Urticaria	MESH:D014581	marker/mechanism		NA		8458210
ALB	213	Uveitis	MESH:D014605	marker/mechanism		NA		1556257
ALCAM	214	Carcinoma	MESH:D002277	marker/mechanism		NA		16316942
ALCAM	214	Mammary Neoplasms, Animal	MESH:D015674	marker/mechanism		NA		16316942
ALCAM	214	Mammary Neoplasms, Experimental	MESH:D008325	marker/mechanism		NA		16316942
ALDH16A1	126133	Gout	MESH:D006073	marker/mechanism		NA		21983786
ALDH16A1	126133	Gout, HPRT-Related	MESH:C562583	marker/mechanism		NA		23348497
ALDH16A1	126133	Hyperuricemia	MESH:D033461	marker/mechanism		NA		23348497
ALDH18A1	5832	Adenocarcinoma of Lung	MESH:D000077192	marker/mechanism		NA		27602772
ALDH18A1	5832	Cutis Laxa, Autosomal Dominant	MESH:C562627	marker/mechanism		NA	616603	
ALDH18A1	5832	CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIA	OMIM:219150	marker/mechanism		NA	219150	
ALDH18A1	5832	Disease Models, Animal	MESH:D004195	marker/mechanism		NA		27602772
ALDH18A1	5832	Spastic paraplegia 9, autosomal dominant	MESH:C536868	marker/mechanism		NA	601162	
ALDH18A1	5832	SPASTIC PARAPLEGIA 9B, AUTOSOMAL RECESSIVE	OMIM:616586	marker/mechanism		NA	616586	
ALDH1A1	216	Carcinoma, Renal Cell	MESH:D002292	marker/mechanism		NA		15108329
ALDH1A1	216	Cell Transformation, Neoplastic	MESH:D002471	marker/mechanism		NA		29626521
ALDH1A1	216	Creutzfeldt-Jakob Syndrome	MESH:D007562	marker/mechanism		NA		23349890
ALDH1A1	216	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		17072980
ALDH1A1	216	Liver Diseases	MESH:D008107	marker/mechanism		NA		31651977
ALDH1A1	216	Melanoma	MESH:D008545	marker/mechanism		NA		31580832
ALDH1A1	216	Non-alcoholic Fatty Liver Disease	MESH:D065626	marker/mechanism		NA		29718361
ALDH1A1	216	Parkinsonian Disorders	MESH:D020734	marker/mechanism		NA		25045800
ALDH1A2	8854	Meningomyelocele	MESH:D008591	marker/mechanism		NA		16237707
ALDH1A2	8854	Osteoarthritis	MESH:D010003	marker/mechanism		NA		24728293
ALDH1A2	8854	Parkinsonian Disorders	MESH:D020734	marker/mechanism		NA		25045800
ALDH1A2	8854	Prostatic Neoplasms	MESH:D011471	marker/mechanism		NA		16166285
ALDH1A3	220	Melanoma	MESH:D008545	marker/mechanism		NA		31580832
ALDH1A3	220	MICROPHTHALMIA, ISOLATED 8	OMIM:615113	marker/mechanism		NA	615113	
ALDH1A3	220	Stomach Neoplasms	MESH:D013274	marker/mechanism		NA		16367923
ALDH1A7	26358	Heart Failure	MESH:D006333	marker/mechanism		NA		26670611
ALDH1A7	26358	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		25380136
ALDH1B1	219	Cholestasis	MESH:D002779	marker/mechanism		NA		27989131
ALDH1B1	219	Colonic Neoplasms	MESH:D003110	marker/mechanism		NA		25641190
ALDH1B1	219	Hepatomegaly	MESH:D006529	marker/mechanism		NA		28108177
ALDH1B1	219	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		15650968|25380136
ALDH1B1	219	Non-alcoholic Fatty Liver Disease	MESH:D065626	marker/mechanism		NA		29718361
ALDH1L1	10840	Hypoxia	MESH:D000860	marker/mechanism		NA		19579223
ALDH1L1	10840	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		15650968
ALDH1L1	10840	Obesity	MESH:D009765	marker/mechanism		NA		20882379
ALDH1L2	160428	Chemical and Drug Induced Liver Injury	MESH:D056486	marker/mechanism		NA		25231249
ALDH1L2	160428	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		25380136
ALDH2	217	Alcohol-Induced Disorders	MESH:D020751	marker/mechanism		NA		26711020
ALDH2	217	Alcoholism	MESH:D000437	marker/mechanism		NA		16404797|17590986
ALDH2	217	ALCOHOL SENSITIVITY, ACUTE	OMIM:610251	marker/mechanism		NA	610251	10627091
ALDH2	217	Asthma	MESH:D001249	marker/mechanism		NA		11506308|9600491
ALDH2	217	Colorectal Neoplasms	MESH:D015179	marker/mechanism		NA		16332725
ALDH2	217	Dermatitis, Occupational	MESH:D009783	marker/mechanism		NA		16758956
ALDH2	217	Diabetes Complications	MESH:D048909	therapeutic		NA		23500772
ALDH2	217	Enterocolitis, Necrotizing	MESH:D020345	marker/mechanism		NA		18806098
ALDH2	217	Esophageal Neoplasms	MESH:D004938	marker/mechanism		NA		8850269
ALDH2	217	Esophageal Squamous Cell Carcinoma	MESH:D000077277	marker/mechanism		NA		16639733|22960999
ALDH2	217	Flushing	MESH:D005483	marker/mechanism		NA		8903321
ALDH2	217	Genetic Predisposition to Disease	MESH:D020022	marker/mechanism		NA		16404797|17590986
ALDH2	217	Heart Injuries	MESH:D006335	therapeutic		NA		23500772
ALDH2	217	Infertility, Male	MESH:D007248	marker/mechanism		NA		24448831
ALDH2	217	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		15650968
ALDH2	217	Melanosis	MESH:D008548	marker/mechanism		NA		30721697
ALDH2	217	Non-alcoholic Fatty Liver Disease	MESH:D065626	marker/mechanism		NA		29718361
ALDH2	217	Precancerous Conditions	MESH:D011230	marker/mechanism		NA		21472284
ALDH2	217	Vascular Diseases	MESH:D014652	marker/mechanism		NA		18596060
ALDH2	217	Ventricular Dysfunction	MESH:D018754	therapeutic		NA		23500772
ALDH3A1	218	Cataract	MESH:D002386	marker/mechanism		NA		28038895
ALDH3A1	218	Corneal Injuries	MESH:D065306	marker/mechanism		NA		28038895
ALDH3A2	224	Sjogren-Larsson Syndrome	MESH:D016111	marker/mechanism		NA	270200	16837225|25641190
ALDH4A1	8659	Hyperprolinemia type 2	MESH:C538385	marker/mechanism		NA	239510	25641190
ALDH4A1	8659	Non-alcoholic Fatty Liver Disease	MESH:D065626	marker/mechanism		NA		29718361
ALDH4A1	8659	Precancerous Conditions	MESH:D011230	marker/mechanism		NA		21472284
ALDH5A1	7915	Brain Diseases, Metabolic	MESH:D001928	marker/mechanism		NA		17438226
ALDH5A1	7915	Disease Models, Animal	MESH:D004195	marker/mechanism		NA		29031482
ALDH5A1	7915	Dystonic Disorders	MESH:D020821	marker/mechanism		NA		17438226
ALDH5A1	7915	Intellectual Disability	MESH:D008607	marker/mechanism		NA		23825041
ALDH5A1	7915	Neurologic Manifestations	MESH:D009461	marker/mechanism		NA		29031482
ALDH5A1	7915	succinic semialdehyde dehydrogenase deficiency	MESH:C535803	marker/mechanism		NA	271980	20018576|23825041|25641190|29031482
ALDH6A1	4329	Amino Acid Metabolism, Inborn Errors	MESH:D000592	marker/mechanism		NA		10947204
ALDH6A1	4329	Methylmalonate Semialdehyde Dehydrogenase Deficiency	MESH:C566402	marker/mechanism		NA	614105	
ALDH6A1	4329	Myocardial Ischemia	MESH:D017202	marker/mechanism		NA		16214533
ALDH6A1	4329	Obesity	MESH:D009765	marker/mechanism		NA		20882379
ALDH7A1	501	Bone Diseases	MESH:D001847	marker/mechanism		NA		25004007
ALDH7A1	501	Coloboma	MESH:D003103	marker/mechanism		NA		25004007
ALDH7A1	501	Disease Progression	MESH:D018450	marker/mechanism		NA		21364753
ALDH7A1	501	Pyridoxine-dependent epilepsy	MESH:C536254	marker/mechanism		NA	266100	28087462
ALDH7A1	501	Stomach Neoplasms	MESH:D013274	marker/mechanism		NA		21364753
ALDH8A1	64577	Cholestasis	MESH:D002779	marker/mechanism		NA		27989131
ALDH9A1	223	Chemical and Drug Induced Liver Injury	MESH:D056486	marker/mechanism		NA		25231249
ALDOA	226	Adenocarcinoma of Lung	MESH:D000077192	marker/mechanism		NA		19381893
ALDOA	226	Breast Neoplasms	MESH:D001943	marker/mechanism		NA		20562527
ALDOA	226	Glycogen Storage Disease XII	MESH:C562718	marker/mechanism		NA	611881	
ALDOA	226	Myocardial Ischemia	MESH:D017202	marker/mechanism		NA		16214533
ALDOA	226	Neoplasm Invasiveness	MESH:D009361	marker/mechanism		NA		15654357
ALDOA	226	Neoplasm Metastasis	MESH:D009362	marker/mechanism		NA		20562527
ALDOB	229	Chemical and Drug Induced Liver Injury	MESH:D056486	marker/mechanism		NA		16115720
ALDOB	229	Fructose Intolerance	MESH:D005633	marker/mechanism		NA	229600	15733923|18035330|3383242
ALDOB	229	Hepatitis, Autoimmune	MESH:D019693	marker/mechanism		NA		16115720
ALDOB	229	Hypoxia	MESH:D000860	marker/mechanism		NA		19579223
ALDOB	229	Stomach Neoplasms	MESH:D013274	marker/mechanism		NA		19424620
ALG1	56052	Congenital disorder of glycosylation type 1K	MESH:C535749	marker/mechanism		NA	608540	
ALG10B	144245	Long Qt Syndrome 2	MESH:C563614	marker/mechanism		NA	613688	
ALG11	440138	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ip	OMIM:613661	marker/mechanism		NA	613661	
ALG12	79087	Congenital disorder of glycosylation type 1G	MESH:C535745	marker/mechanism		NA	607143	
ALG13	79868	Epilepsy	MESH:D004827	marker/mechanism		NA		29942082
ALG13	79868	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 36	OMIM:300884	marker/mechanism		NA	300884	
ALG13	79868	Neurodevelopmental Disorders	MESH:D065886	marker/mechanism		NA		29942082
ALG14	199857	Myasthenic Syndromes, Congenital	MESH:D020294	marker/mechanism		NA	616227	
ALG2	85365	Congenital disorder of glycosylation type II	MESH:C535747	marker/mechanism		NA	607906	
ALG2	85365	Myasthenic Syndromes, Congenital	MESH:D020294	marker/mechanism		NA	616228	
ALG3	10195	Congenital disorder of glycosylation type 1D	MESH:C535742	marker/mechanism		NA	601110	
ALG6	29929	Congenital disorder of glycosylation type 1C	MESH:C535741	marker/mechanism		NA	603147	
ALG8	79053	Congenital disorder of glycosylation type 1H	MESH:C535746	marker/mechanism		NA	608104	
ALG9	79796	Congenital disorder of glycosylation type 1L	MESH:C535750	marker/mechanism		NA	608776	
ALG9	79796	Polycystic Kidney Disease, Potter Type I, with Microbrachycephaly, Hypertelorism, and Brachymelia	MESH:C564881	marker/mechanism		NA	263210	
ALK	238	Adenocarcinoma of Lung	MESH:D000077192	marker/mechanism		NA		20979469|21823889|22071784|22135231|22153831|22743652|22980554|22999080
ALK	238	Brain Neoplasms	MESH:D001932	marker/mechanism		NA		22986231
ALK	238	Breast Neoplasms	MESH:D001943	marker/mechanism		NA		29915430
ALK	238	Carcinoma, Non-Small-Cell Lung	MESH:D002289	marker/mechanism		NA		17625570|20979469|20979473|21102269|21336183|21587085|21757253|21767331|21791641|21823889|21904575|21933749|22215748|22277784|22282074|22286583|22508824|22568572|22617245|22713522|22787409|22887466|22920921|22954507|22968692|22986231|23020724|23686600
ALK	238	Carcinoma, Renal Cell	MESH:D002292	marker/mechanism		NA		22743654
ALK	238	Cell Transformation, Neoplastic	MESH:D002471	marker/mechanism		NA		22286764|23104988
ALK	238	Granuloma, Plasma Cell	MESH:D006104	marker/mechanism		NA		20979472|21030459|22920921
ALK	238	Inflammatory Breast Neoplasms	MESH:D058922	marker/mechanism		NA		22215853
ALK	238	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	marker/mechanism		NA		22474449
ALK	238	Lymphoma, Large-Cell, Anaplastic	MESH:D017728	marker/mechanism		NA		16151469|19503098|21345110|22155737|22920921|22968692
ALK	238	Neoplasm Metastasis	MESH:D009362	marker/mechanism		NA		22986231|22999080
ALK	238	Neoplasm Recurrence, Local	MESH:D009364	marker/mechanism		NA		22277784
ALK	238	Neuroblastoma	MESH:D009447	marker/mechanism		NA	613014	20576349|21823617|21859094|22072639|22286764|22588779|22789543|22920921|22932897|22968692|23104988|23334666
ALK	238	Plasma Cell Granuloma, Pulmonary	MESH:D016726	marker/mechanism		NA		21430068
ALKBH8	91801	Breast Neoplasms	MESH:D001943	marker/mechanism		NA		27811057
ALKBH8	91801	Neoplasm Invasiveness	MESH:D009361	marker/mechanism		NA		27811057
ALMS1	7840	Alstrom Syndrome	MESH:D056769	marker/mechanism		NA	203800	22447358
ALMS1	7840	Cardiomyopathy, Dilated	MESH:D002311	marker/mechanism		NA		22447358
ALOX12	239	Arthritis, Juvenile	MESH:D001171	marker/mechanism		NA		19565504
ALOX12	239	Burns, Chemical	MESH:D002057	marker/mechanism		NA		22533443
ALOX12	239	Hyperalgesia	MESH:D006930	marker/mechanism		NA		12582831
ALOX12	239	Peripheral Nervous System Diseases	MESH:D010523	marker/mechanism		NA		20864405
ALOX12	239	Skin Diseases	MESH:D012871	marker/mechanism		NA		22533443
ALOX12B	242	Adenocarcinoma	MESH:D000230	marker/mechanism		NA		30258081
ALOX12B	242	Adenocarcinoma of Lung	MESH:D000077192	marker/mechanism		NA		30258081
ALOX12B	242	Carcinoma, Renal Cell	MESH:D002292	marker/mechanism		NA		30258081
ALOX12B	242	Colonic Neoplasms	MESH:D003110	marker/mechanism		NA		30258081
ALOX12B	242	Ichthyosiform erythroderma, Brocq congenital, nonbullous form	MESH:C538603	marker/mechanism		NA	242100	
ALOX12B	242	Ichthyosis, Lamellar	MESH:D017490	marker/mechanism		NA		21739938
ALOX12B	242	Ovarian Neoplasms	MESH:D010051	marker/mechanism		NA		30258081
ALOX12B	242	Pancreatic Carcinoma	MESH:C562463	marker/mechanism		NA		30258081
ALOX12B	242	Prostatic Neoplasms	MESH:D011471	marker/mechanism		NA		30258081
ALOX12B	242	Testicular Germ Cell Tumor	MESH:C563236	marker/mechanism		NA		30258081
ALOX15	246	Atherosclerosis	MESH:D050197	therapeutic		NA		16303615
ALOX15	246	Esophageal Neoplasms	MESH:D004938	marker/mechanism		NA		11406566
ALOX15	246	Heart Failure, Diastolic	MESH:D054144	marker/mechanism		NA		29556499
ALOX15	246	Hypertension	MESH:D006973	marker/mechanism		NA		22467300
ALOX15	246	Nasal Polyps	MESH:D009298	marker/mechanism		NA		30643255
ALOX5	240	Adenocarcinoma	MESH:D000230	marker/mechanism		NA		30258081
ALOX5	240	Adenocarcinoma of Lung	MESH:D000077192	marker/mechanism		NA		30258081
ALOX5	240	Adenoma	MESH:D000236	marker/mechanism		NA		18927292
ALOX5	240	Arthritis, Rheumatoid	MESH:D001172	marker/mechanism		NA		12833524
ALOX5	240	Asthma	MESH:D001249	marker/mechanism		NA	600807	
ALOX5	240	Atherosclerosis	MESH:D050197	marker/mechanism		NA		16698924
ALOX5	240	Carcinoma, Renal Cell	MESH:D002292	marker/mechanism		NA		30258081
ALOX5	240	Colitis	MESH:D003092	marker/mechanism		NA		15821759
ALOX5	240	Colonic Neoplasms	MESH:D003110	marker/mechanism		NA		14569062|18927292|30258081
ALOX5	240	Colonic Polyps	MESH:D003111	marker/mechanism		NA		18927292
ALOX5	240	Drug Eruptions	MESH:D003875	marker/mechanism		NA		16502481
ALOX5	240	Endotoxemia	MESH:D019446	marker/mechanism		NA		15328337
ALOX5	240	Fractures, Closed	MESH:D005596	marker/mechanism		NA		19544365
ALOX5	240	Hyperalgesia	MESH:D006930	marker/mechanism		NA		12582831
ALOX5	240	Hypertension, Pulmonary	MESH:D006976	marker/mechanism		NA		14726295
ALOX5	240	Infarction, Middle Cerebral Artery	MESH:D020244	marker/mechanism		NA		19309543
ALOX5	240	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	MESH:D015464	therapeutic		NA		19503090|19823023
ALOX5	240	Multiple Organ Failure	MESH:D009102	marker/mechanism		NA		15241586
ALOX5	240	Neoplasm Invasiveness	MESH:D009361	marker/mechanism		NA		20061081
ALOX5	240	Neoplasm Metastasis	MESH:D009362	marker/mechanism		NA		20061081
ALOX5	240	Nephrosclerosis	MESH:D009400	marker/mechanism		NA		30818366
ALOX5	240	Ovarian Neoplasms	MESH:D010051	marker/mechanism		NA		30258081
ALOX5	240	Pancreatic Carcinoma	MESH:C562463	marker/mechanism		NA		30258081
ALOX5	240	Prostatic Neoplasms	MESH:D011471	marker/mechanism		NA		30258081
ALOX5	240	Reperfusion Injury	MESH:D015427	marker/mechanism		NA		15266012
ALOX5	240	Stomach Neoplasms	MESH:D013274	marker/mechanism		NA		20061081
ALOX5	240	Testicular Germ Cell Tumor	MESH:C563236	marker/mechanism		NA		30258081
ALOX5	240	Urticaria	MESH:D014581	marker/mechanism		NA		16502481
ALOX5AP	241	Atherosclerosis	MESH:D050197	marker/mechanism		NA		16698924
ALOX5AP	241	Cerebral Infarction	MESH:D002544	marker/mechanism		NA	601367	
ALOX5AP	241	Liver Diseases	MESH:D008107	marker/mechanism		NA		19784758
ALOX5AP	241	Neurotoxicity Syndromes	MESH:D020258	marker/mechanism		NA		19784758
ALOX5AP	241	Proteinuria	MESH:D011507	marker/mechanism		NA		12649539
ALOXE3	59344	Ichthyosiform erythroderma, Brocq congenital, nonbullous form	MESH:C538603	marker/mechanism		NA	242100	
ALOXE3	59344	Ichthyosis, Lamellar	MESH:D017490	marker/mechanism		NA		21739938
ALOXE3	59344	Ichthyosis, Lamellar, 5	MESH:C564699	marker/mechanism		NA	606545	
ALOXE3	59344	Prostatic Neoplasms	MESH:D011471	marker/mechanism		NA		22919386
ALPG	251	Abortion, Spontaneous	MESH:D000022	marker/mechanism		NA		18539642
ALPK1	80216	Diabetes Mellitus	MESH:D003920	marker/mechanism		NA		27542954
ALPK1	80216	Diabetic Nephropathies	MESH:D003928	marker/mechanism		NA		27542954
ALPK1	80216	Gout	MESH:D006073	marker/mechanism		NA		27542954
ALPK1	80216	Nephrosclerosis	MESH:D009400	marker/mechanism		NA		27542954
ALPK1	80216	Weight Loss	MESH:D015431	marker/mechanism		NA		27542954
ALPL	249	Alveolar Bone Loss	MESH:D016301	marker/mechanism		NA		20630305
ALPL	249	Bone Diseases, Metabolic	MESH:D001851	marker/mechanism		NA		26773408
ALPL	249	Calcinosis	MESH:D002114	marker/mechanism		NA		21193197
ALPL	249	Disease Models, Animal	MESH:D004195	marker/mechanism		NA		27466191
ALPL	249	Heat Stroke	MESH:D018883	marker/mechanism		NA		16878031
ALPL	249	Hyperparathyroidism, Secondary	MESH:D006962	marker/mechanism		NA		22373954
ALPL	249	Hypophosphatasia	MESH:D007014	marker/mechanism		NA		27466191
ALPL	249	Hypophosphatasia, Adult	MESH:C562647	marker/mechanism		NA	146300	
ALPL	249	Hypophosphatasia, Childhood	MESH:C562440	marker/mechanism		NA	241510	
ALPL	249	Hypophosphatasia, Infantile	MESH:C562646	marker/mechanism		NA	241500	
ALPL	249	Liver Diseases	MESH:D008107	marker/mechanism		NA		19784758
ALPL	249	Seizures	MESH:D012640	marker/mechanism|therapeutic		NA		27466191|7550313
ALS2	57679	Amyotrophic Lateral Sclerosis 2, Juvenile	MESH:C565957	marker/mechanism		NA	205100	
ALS2	57679	Hereditary spastic paralysis, infantile onset ascending	MESH:C537217	marker/mechanism		NA	607225	
ALS2	57679	Primary lateral sclerosis juvenile	MESH:C536416	marker/mechanism		NA	606353	
ALS2CL	259173	Schizophrenia	MESH:D012559	marker/mechanism		NA		21743468
ALX1	8092	Craniofacial Abnormalities	MESH:D019465	marker/mechanism		NA		9847249
ALX1	8092	Frontonasal dysplasia	MESH:C538065	marker/mechanism		NA	613456	
ALX3	257	Frontonasal dysplasia	MESH:C538065	marker/mechanism		NA	136760	19409524
ALX3	257	Neural Tube Defects	MESH:D009436	marker/mechanism		NA		20534379
ALX4	60529	Craniofacial Abnormalities	MESH:D019465	marker/mechanism		NA		9847249
ALX4	60529	Craniosynostoses	MESH:D003398	marker/mechanism		NA	615529	
ALX4	60529	Frontonasal dysplasia	MESH:C538065	marker/mechanism		NA	613451	
ALX4	60529	Lung Neoplasms	MESH:D008175	marker/mechanism		NA		24037716
ALX4	60529	Parietal Foramina	MESH:C566826	marker/mechanism		NA		11137991
ALX4	60529	Parietal Foramina 2	MESH:C566510	marker/mechanism		NA	609597	
ALX4	60529	Polydactyly	MESH:D017689	marker/mechanism		NA		9847249
ALYREF	10189	HIV Infections	MESH:D015658	marker/mechanism		NA		15308739
AMACR	23600	Adenoma	MESH:D000236	marker/mechanism		NA		17684125
AMACR	23600	Alpha-Methylacyl-CoA Racemase Deficiency	MESH:C565768	marker/mechanism		NA	614307	
AMACR	23600	Bile acid synthesis defect, congenital, 4	MESH:C535444	marker/mechanism		NA	214950	
AMACR	23600	Colorectal Neoplasms	MESH:D015179	marker/mechanism		NA		17684125
AMACR	23600	Hereditary Sensory and Motor Neuropathy	MESH:D015417	marker/mechanism		NA		10655068
AMACR	23600	Liver Cirrhosis, Experimental	MESH:D008106	marker/mechanism		NA		17072980|25380136
AMACR	23600	Liver Diseases	MESH:D008107	marker/mechanism		NA		12512044
AMACR	23600	Prostatic Neoplasms	MESH:D011471	marker/mechanism		NA		17173048|22919386|24763052
AMBN	258	AMELOGENESIS IMPERFECTA, TYPE IF	OMIM:616270	marker/mechanism		NA	616270	
AMBP	259	Acute Kidney Injury	MESH:D058186	marker/mechanism|therapeutic		NA		28885000|8963945
AMBP	259	Carcinoma, Transitional Cell	MESH:D002295	therapeutic		NA		14644129
AMBP	259	Chemical and Drug Induced Liver Injury	MESH:D056486	marker/mechanism		NA		18779383
AMBP	259	Drug-Related Side Effects and Adverse Reactions	MESH:D064420	marker/mechanism		NA		28885000
AMBP	259	Mood Disorders	MESH:D019964	marker/mechanism		NA		29987918
AMBP	259	Neoplasm Invasiveness	MESH:D009361	therapeutic		NA		14644129
AMBRA1	55626	Spinal Cord Injuries	MESH:D013119	marker/mechanism		NA		29793971
AMELX	265	Amelogenesis imperfecta, hypoplastic-hypomaturation, X-linked 1	MESH:C538243	marker/mechanism		NA	301200	
AMELY	266	Ovarian Cysts	MESH:D010048	marker/mechanism		NA		21239663
AMER1	139285	Osteopathia striata cranial sclerosis	MESH:C536053	marker/mechanism		NA	300373	19079258
AMER1	139285	Wilms Tumor	MESH:D009396	marker/mechanism		NA		28825729
AMFR	267	Alzheimer Disease	MESH:D000544	marker/mechanism		NA		22313999
AMFR	267	Disease Progression	MESH:D018450	marker/mechanism		NA		9241080
AMFR	267	Urinary Bladder Neoplasms	MESH:D001749	marker/mechanism		NA		9241080
AMH	268	Female Urogenital Diseases	MESH:D052776	marker/mechanism		NA		16002989
AMH	268	Persistent Mullerian duct syndrome	MESH:C536665	marker/mechanism		NA	261550	
AMHR2	269	Female Urogenital Diseases	MESH:D052776	marker/mechanism		NA		16002989
AMHR2	269	Persistent Mullerian duct syndrome	MESH:C536665	marker/mechanism		NA	261550	
